Cluster ID,Genres,files
3,Latin Pop - Latin Dance,ooHII67__Sg.mp3
3,Reggae,mWaovED4tcs.mp3
3,Reggaeton,Xk0wdDTTPA0.mp3
3,Latin Pop - Latin Dance,us3tczsrKQc.mp3
3,Reggaeton,zEf423kYfqk.mp3
3,Latin Pop - Latin Dance,jjuSfhYiup8.mp3
3,Latin Pop - Latin Dance,oQVaGR2OsKA.mp3
3,Reggaeton,3onO-Panwkk.mp3
3,Reggaeton,8ypBnoEZjJ0.mp3
3,Techno,W0cMYteDA1w.mp3
4,Ambient New Age,ReSiLlGzj_A.mp3
4,Bollywood,_KhQT-LGb-4.mp3
4,Bollywood,JFcgOboQZ08.mp3
4,Breakbeat,MpMC2_SCY7w.mp3
4,Breakbeat,VMOIpdrgnYE.mp3
4,Breakbeat,XMjKoVHf4jw.mp3
4,Breakbeat,w2AOy0Dc2ds.mp3
4,Breakbeat,ybWOg-JAQog.mp3
4,Chill Out Lounge,UwLB34_w6aI.mp3
4,Chill Out Lounge,YkuH_m3d-8Q.mp3
4,Dance Pop,tyzkl_luKf8.mp3
4,Dance Pop,C-u5WLJ9Yk4.mp3
4,Dance Pop,pj6k-EFxqAI.mp3
4,Dance Pop,t4H_Zoh7G5A.mp3
4,Drum & Bass,6t88RGH8MKs.mp3
4,Drum & Bass,Q5jZXE3bNPg.mp3
4,Drum & Bass,cwI0gbGEyuI.mp3
4,Drum & Bass,I0KiAx6229A.mp3
4,Drum & Bass,b3s82WYEm2o.mp3
4,Drum & Bass,LaWmjJNG9o0.mp3
4,Drum & Bass,bbmdDQ3XrTM.mp3
4,Dub,3-NlTyuB6gc.mp3
4,Dub,Pte68Px80_U.mp3
4,Dub,SBHucOSjkQs.mp3
4,EDM,_ovdm2yX4MA.mp3
4,EDM,sMq90UAg-Zw.mp3
4,EDM,feWNvGpWHLM.mp3
4,EDM,VmvaGP30cYk.mp3
4,EDM,bI-boa-JGe0.mp3
4,EDM,h5EydlkwCuw.mp3
4,EDM,49P4GUA4AIY.mp3
4,EDM,5GNE51G207g.mp3
4,Electro Body Music,vIq6UTrpQF0.mp3
4,Electro Body Music,2krPtELFkks.mp3
4,Electro Body Music,T6I7NGdNdfY.mp3
4,Electro Body Music,r2AzgXX8VCE.mp3
4,Electro Body Music,WGpyMa1hhuI.mp3
4,Electro Pop,eSQpVn80gLo.mp3
4,Electro Pop,OUp5_o_i3uA.mp3
4,Electro Pop,FzijFhkdbeA.mp3
4,Eurodance,wgAKnsO6N-s.mp3
4,Eurodance,IM-ky0uLFbI.mp3
4,Eurodance,7uhWJATdXMA.mp3
4,Eurodance,I5HOS-DbK6E.mp3
4,Experimental Electronic Music,LsTnSjywfWo.mp3
4,Hip Hop,LoQHL09L724.mp3
4,House,P8JEm4d6Wu4.mp3
4,House,L5KQbLToL6g.mp3
4,IDM - Electronica,FLK70Ipe-tI.mp3
4,IDM - Electronica,CWTAOwgTbu4.mp3
4,IDM - Electronica,MGJwxJQbP3U.mp3
4,IDM - Electronica,XisOVzJ32_g.mp3
4,IDM - Electronica,ihyQf8mww3o.mp3
4,Illbient Dark Ambient,LWo_lC8oKk0.mp3
4,Illbient Dark Ambient,jao1d826TkA.mp3
4,Industrial,gi6tMP8abnk.mp3
4,Industrial,JYhgqFBs19w.mp3
4,Industrial,XSoy-yrBsoA.mp3
4,New Wave,bj8GBas6AJs.mp3
4,New Wave,5HI_xFQWiYU.mp3
4,Rock New Wave,H5Kkw-Puhho.mp3
4,Tech House,AlEnIgrI2tk.mp3
4,Tech House,VogjkTzfHQM.mp3
4,Tech House,CNl2IKdV7Q4.mp3
4,Tech House,tt8Q8gLJfeI.mp3
4,Tech House,vTiJjBH7sX8.mp3
4,Tech House,mIaV0TFQkzk.mp3
4,EDM,lRt9jS9PTzQ.mp3
4,Techno,KevUFO2moZI.mp3
4,Techno,TC9ly3cOMdE.mp3
4,Techno,Nsct-e-HVE0.mp3
4,Trip Hop,Epgo8ixX6Wo.mp3
4,Trip Hop,GtNQ0qrfDIk.mp3
4,Trip Hop,ggacjeZRdok.mp3
5,Ambient New Age,7wfYIMyS_dI.mp3
5,Ambient New Age,R-5f1ZUUsmY.mp3
5,Chanson Francaise,uGbSYohHcio.mp3
5,Chill Out Lounge,2KMo6WNEZuQ.mp3
5,Chill Out Lounge,DbgfIxiBKfE.mp3
5,Country Rock,khrx-zrG460.mp3
5,Dance Pop,JmcA9LIIXWw.mp3
5,Disco,Asj6zLq5BIY.mp3
5,Dub,ZvYSYOKFCbk.mp3
5,Dub,cSGNuQQEMJw.mp3
5,Dub,xt6VekCVrqg.mp3
5,Easy Listening,MPjhJXigOWc.mp3
5,Easy Listening,4SzthQDH1QA.mp3
5,Easy Listening,-6uM9VghmIY.mp3
5,Folk,qZP54bClDRw.mp3
5,Funk,JOD-M7WZkZQ.mp3
5,Funk,3sYUthjyTb8.mp3
5,Gospel,7CK1R1suY6U.mp3
5,Gospel,ibPWDx3Z_8M.mp3
5,House,aiumJ_nDkhs.mp3
5,Indie Rock,VYWtyJGq4vo.mp3
5,Jazz,lCtZ-nqXVPc.mp3
5,Latin Pop - Latin Dance,IKmPci5VXz0.mp3
5,New Wave,iIpfWORQWhU.mp3
5,Pop,EC7Re8cczj0.mp3
5,Pop,Q-0mLKNhFX0.mp3
5,Pop,A6sGf7mYSeY.mp3
5,Pop,S87jWwzvwd8.mp3
5,Pop Rock,HyMm4rJemtI.mp3
5,R&B - Nu Soul,VsOPVCK745I.mp3
5,Reggae,vdB-8eLEW8g.mp3
5,Reggae,FdrMyZ9J6Tg.mp3
5,Reggae,ABc8ciT5QLs.mp3
5,Reggae,zXt56MB-3vc.mp3
5,Reggae,q6fgVVlPl08.mp3
5,Reggae,ZBfSu4nGDfk.mp3
5,Reggae,BtjBODA1gYw.mp3
5,Rock N Roll,OAQ2jq6vwsE.mp3
5,Rock N Roll,QSA-yHzkvP8.mp3
5,Rock New Wave,NuT5KUA7iaY.mp3
5,Samba - Bossa Nova - MPB,mLk4EH9FWwI.mp3
5,Samba - Bossa Nova - MPB,_ahsXzmmplU.mp3
5,Soul,GcrShxp8DPU.mp3
5,Soul,ae2iX6vZCoM.mp3
5,Soul,jSoPeZMHMf4.mp3
5,Soul,0P2a6aLDkkM.mp3
5,Soul Jazz,WOuI4OqJfQc.mp3
5,Soul Jazz,1nNOA2IKqII.mp3
5,Vocal Jazz,yJbT_YVPda0.mp3
6,Chanson Francaise,fztkUuunI7g.mp3
6,Concerto,XvFktwMqYlI.mp3
6,Concerto,qi9Mrulqy-Y.mp3
6,Country,5PaJ-BHmWiE.mp3
6,Easy Listening,Fskz0F9aN7Y.mp3
6,Easy Listening,CdVEwjGLEYk.mp3
6,Opera,8Qx2lMaMsl8.mp3
6,Pop,cqZc7ZQURMs.mp3
6,Prelude,g9F4yAww9H0.mp3
6,Prelude,w_z9oSn-eIM.mp3
6,Prelude,98Rh0jbTh0U.mp3
6,Prelude,nNmu39FWKDU.mp3
6,Prelude,5q-7WeFsooM.mp3
6,Prelude,LMWapO92XwY.mp3
6,Prelude,C4TqkjQS9BM.mp3
6,Prelude,TEdSdtztfLQ.mp3
6,Prelude,OIJx6PbkON8.mp3
6,Prelude,XeX4X_1_lo0.mp3
7,Ambient New Age,5mAj05AUQu0.mp3
7,Ambient New Age,aKw5mbcE7VY.mp3
7,Church Music,kK5AohCMX0U.mp3
7,Church Music,SGWYbkXCcGU.mp3
7,Church Music,ho9rZjlsyYY.mp3
7,Church Music,EmORbVcjjGc.mp3
7,Church Music,XlLjOZz__AI.mp3
7,Church Music,k1-TrAvp_xs.mp3
7,Church Music,kkJC8p48g6g.mp3
7,Church Music,GFoT6UUNLZc.mp3
7,Church Music,SZQzW_QfPew.mp3
7,Church Music,H3v9unphfi0.mp3
7,Classical,eswKJ_EOdf8.mp3
7,Symphony,_4IRMYuE1hI.mp3
7,Concerto,FCi2u265wxQ.mp3
7,Symphony,iCEDfZgDPS8.mp3
7,Classical,5GFfIe3mr20.mp3
7,Classical,mqjKKg7BRvo.mp3
7,Classical,BbT_Q23SSpc.mp3
7,Classical,1uPc_6KIerA.mp3
7,Concerto,V14in2dBg2k.mp3
7,Concerto,e-GMagL7N7Q.mp3
7,Concerto,3oUKEOMhx4A.mp3
7,Concerto,EwjZwONDca8.mp3
7,Concerto,p_gHgbR0y1E.mp3
7,Concerto,psm5dsUH2WM.mp3
7,Concerto,U2zleXyWFac.mp3
7,Concerto,BWerj8FcprM.mp3
7,EDM,LqOJq0HeZMc.mp3
7,Opera,YuBeBjqKSGQ.mp3
7,Opera,xCFEk6Y8TmM.mp3
7,Opera,OzWX59Nvimw.mp3
7,Opera,iJnJjpMdT3Y.mp3
7,Opera,XcQNjV-YSiM.mp3
7,Opera,87UE2GC5db0.mp3
7,Opera,DLG9pW5-EAc.mp3
7,Symphony,P_1N6_O254g.mp3
7,Symphony,W9kLG7KmteY.mp3
7,Symphony,B51na4gPbQU.mp3
7,Symphony,ESmLFX8Bk0M.mp3
7,Symphony,T1h1NJMKtnc.mp3
7,Symphony,Iq-3B6xfNpY.mp3
7,Symphony,lYAyDg1DunU.mp3
7,Symphony,QNRxHyZDU-Q.mp3
7,Symphony,cao6WyF-61s.mp3
7,Symphony,WivalAzyIfk.mp3
8,Big Band,TxH9Dg1JLio.mp3
8,Big Band,_CI-0E_jses.mp3
8,Rural Blues,39RBm4tH9cA.mp3
8,Rural Blues,C_HmbIPdz34.mp3
8,Chanson Francaise,4GueQZ0w4Lc.mp3
8,Chanson Francaise,9LKMN8-azPc.mp3
8,Chanson Francaise,OKztAgfYvjw.mp3
8,Chanson Francaise,gj1_tJ9fZCU.mp3
8,Chanson Francaise,XoLcVzxwgvQ.mp3
8,Chanson Francaise,h9-OzSzCDWo.mp3
8,Chill Out Lounge,aiMxmJlsOL0.mp3
8,Country,Ixrje2rXLMA.mp3
8,Country,bnrSvuOx3lk.mp3
8,Country Rock,qpYW3qng78E.mp3
8,Easy Listening,j9zuYfdfeoM.mp3
8,Easy Listening,uyhkQxIoCx4.mp3
8,Easy Listening,-qRP_gnygT8.mp3
8,Folk,kyquqw6GeXk.mp3
8,Folk,9C1BCAgu2I8.mp3
8,Folk,G58XWF6B3AA.mp3
8,Folk,TvMS_ykiLiQ.mp3
8,Folk,0TNYMvrYrMM.mp3
8,Funk,oEYgSuIWPTs.mp3
8,Funk,AoQ4AtsFWVM.mp3
8,Indie Rock,-PS572zgzAE.mp3
8,Pop,wPw5WiABUOA.mp3
8,Rock N Roll,ZFo8-JqzSCM.mp3
8,Rural Blues,39RBm4tH9cA.mp3
8,Rural Blues,C_HmbIPdz34.mp3
8,Rural Blues,XUTWiWb8CUM.mp3
8,Salsa - Afro Cuban,g-VWJKQ1VWk.mp3
8,Salsa - Afro Cuban,UyvlaYm6Ris.mp3
8,Salsa - Afro Cuban,ftQDhQ2UXo8.mp3
8,Samba - Bossa Nova - MPB,8PYKOo_jgJo.mp3
8,Samba - Bossa Nova - MPB,yUuJrpP0Mak.mp3
8,Samba - Bossa Nova - MPB,ZehebjPc34E.mp3
8,Samba - Bossa Nova - MPB,2w_V4H-pxFY.mp3
8,Samba - Bossa Nova - MPB,3RrDAI7tFzU.mp3
8,Soul,KvC9V_lBnDQ.mp3
8,Soul,FX5T9GvSnbY.mp3
8,Soul,6FOUqQt3Kg0.mp3
8,Soul,rTVjnBo96Ug.mp3
8,Soul Jazz,fOB2ml03K9s.mp3
8,Soul Jazz,ukOs3am7CtE.mp3
8,Soul Jazz,c4ukkhdoFFo.mp3
8,Soul Jazz,bfZ--tNtzBs.mp3
8,Swing,TidFfVcIl3E.mp3
8,Swing,Zsk5EPKm5T0.mp3
8,Vocal Jazz,OoAP9Dtz6gc.mp3
8,Vocal Jazz,EsYrpHcGy5E.mp3
9,Ambient New Age,omqX7sApDDI.mp3
9,Ambient New Age,ZRSNy8DcIDk.mp3
9,Ambient New Age,OR4Rn1Wt96k.mp3
9,Ambient New Age,wx6sd2Uiapk.mp3
9,Breakbeat,8qWePX39R40.mp3
9,Chill Out Lounge,xuDq8kWCroA.mp3
9,Classical,nPHzs6YwsvA.mp3
9,Dance Pop,6M6samPEMpM.mp3
9,Drum & Bass,WvxH5UsWsGw.mp3
9,Dub,yeWBeNUdfsU.mp3
9,Dubstep,JRftXCiqfQ8.mp3
9,Dubstep,R5N7JaURMxQ.mp3
9,Dubstep,qql97uZI0-M.mp3
9,Dubstep,eakT0od-gY0.mp3
9,EDM,4m9vlfmjDqM.mp3
9,Electro Body Music,SJsaWXt9GqM.mp3
9,Electro Body Music,wwfd3g8v-00.mp3
9,Electro Pop,KFq2pU21cNU.mp3
9,Electro Pop,wkKueyJaA0A.mp3
9,Electro Pop,fpWNimba344.mp3
9,Electro Pop,cBMAw21l4_k.mp3
9,Eurodance,KkhGkRahU6g.mp3
9,Experimental Electronic Music,1RyOzhdd2Jw.mp3
9,Experimental Electronic Music,oZKSb7JYSKc.mp3
9,Experimental Electronic Music,3XJluLc_5sk.mp3
9,Experimental Electronic Music,QXPkqP9sAvY.mp3
9,Experimental Electronic Music,UA0U8WJdBmg.mp3
9,Experimental Electronic Music,oH_-DdezpYg.mp3
9,Experimental Electronic Music,G8LKgDNkK7o.mp3
9,Experimental Electronic Music,qnshrtoaXNA.mp3
9,Experimental Electronic Music,H-7S9RB7BOI.mp3
9,Folk,7oday_Fc-Gc.mp3
9,Hip Hop,RLnA25dVzrQ.mp3
9,House,2MbMrplJZNQ.mp3
9,House,B0qz6XwxUiM.mp3
9,IDM - Electronica,SqayDnQ2wmw.mp3
9,IDM - Electronica,rZxHZ-unOBQ.mp3
9,IDM - Electronica,U-F-dUxNEKQ.mp3
9,IDM - Electronica,gsAQZahOhfE.mp3
9,IDM - Electronica,Od0ZvXXghP4.mp3
9,Illbient Dark Ambient,aebnsb3pIak.mp3
9,Illbient Dark Ambient,wshd3Dy5uKE.mp3
9,Illbient Dark Ambient,toB5wOvpSos.mp3
9,Illbient Dark Ambient,AnCGnKyRBwg.mp3
9,Illbient Dark Ambient,Qz15AKiKCAs.mp3
9,Illbient Dark Ambient,bkJd-i0iL2E.mp3
9,Illbient Dark Ambient,bvE3vz_OugA.mp3
9,Illbient Dark Ambient,HVwbGCUDcFo.mp3
9,Industrial,0ZiWKNzUD-0.mp3
9,Industrial,N-IixtxKETU.mp3
9,Industrial,y6i2AGZCQZg.mp3
9,Industrial,6KLO2ubqUW4.mp3
9,Industrial,FGRx2U2uZsw.mp3
9,Industrial,OZWmYEUoweg.mp3
9,Latin Pop - Latin Dance,xFutjZEBTXs.mp3
9,Latin Pop - Latin Dance,c73Cu3TQnlg.mp3
9,New Wave,_6FBfAQ-NDE.mp3
9,Noise Music,TEQ6nUBZm3c.mp3
9,Noise Music,Z_mALNbuQZ0.mp3
9,Noise Music,gF2fY-Nv1YM.mp3
9,Noise Music,X4GNogX7beI.mp3
9,Noise Music,-iD_LQiv9wE.mp3
9,Noise Music,L1R9uxFsO_k.mp3
9,Noise Music,06Ot0DaN1hM.mp3
9,Noise Music,-a3SIjNKHHg.mp3
9,Noise Music,bKDjOAz6JNo.mp3
9,Nu Metal,XOzs1FehYOA.mp3
9,Punk,1JRJ5vz7paE.mp3
9,Reggaeton,6BTjG-dhf5s.mp3
9,Reggaeton,kkx-7fsiWgg.mp3
9,Tech House,Vsy1URDYK88.mp3
9,Tech House,sHVNaitVBlY.mp3
9,Tech House,JguykkW4rMY.mp3
9,Techno,9dhVXLUpY4s.mp3
9,Techno,9KjKTvsNVo8.mp3
9,Techno,bh66pGIhysQ.mp3
9,Techno,UG3uuStJnXA.mp3
9,Trip Hop,InFbBlpDTfQ.mp3
9,Trip Hop,3dvbLfVRmhE.mp3
9,Trip Hop,_AKEVGfpHN0.mp3
10,Breakbeat,9tcwlCHSdGQ.mp3
10,Breakbeat,Le7-euWSdhI.mp3
10,Chill Out Lounge,INn1C6ImJKg.mp3
10,Chill Out Lounge,OOCS52WIHtk.mp3
10,Dance Pop,1RHBAd5YUR8.mp3
10,Dance Pop,pwnefUaKCbc.mp3
10,Dance Pop,l9ml3nyww80.mp3
10,Dancehall,NKJIIHgy1E0.mp3
10,Disco,SKSuUOwOMTA.mp3
10,Disco,QZh2WFIoUfA.mp3
10,Disco,LpIbgBChVgY.mp3
10,Disco,Om9CdilJETI.mp3
10,Disco,h1qQ1SKNlgY.mp3
10,Disco,nqxVMLVe62U.mp3
10,Disco,Lrle0x_DHBM.mp3
10,Dub,ZcERFp7pOQQ.mp3
10,Dub,FYFxM3d16e0.mp3
10,Electro Pop,3tOVd6MA7Sw.mp3
10,Electro Pop,-BVsEGTZdoY.mp3
10,Eurodance,Rvig7-sxvvM.mp3
10,Eurodance,XcEJ0H8mE9Y.mp3
10,Eurodance,ZyhrYis509A.mp3
10,Eurodance,oJ3EJ_ICJnc.mp3
10,Eurodance,UFiYN-p6adc.mp3
10,Funk,qOR2wcel2Yo.mp3
10,Funk,l4nOHdUntyM.mp3
10,Funk,X8Ow1nlafOg.mp3
10,Funk,5bOxoe8qDGQ.mp3
10,Gospel,SmHtDQKyBMw.mp3
10,Hip Hop,LR3GQfryp9M.mp3
10,House,HSwda46cNMg.mp3
10,House,1Upj_Ib30K4.mp3
10,House,_raonMRuT54.mp3
10,Indie Rock,q0HIxJtLI_Q.mp3
10,Industrial,rxFYGe4bMac.mp3
10,New Wave,d5XJ2GiR6Bo.mp3
10,New Wave,cNEdxZURTaI.mp3
10,New Wave,uPudE8nDog0.mp3
10,New Wave,LGD9i718kBU.mp3
10,New Wave,v9mJuqBipE0.mp3
10,Pop,SDTZ7iX4vTQ.mp3
10,New Wave,EqeJUGzvnq0.mp3
10,R&B - Nu Soul,nmdUMwlrezs.mp3
10,R&B - Nu Soul,R2MHkGmzt-Y.mp3
10,R&B - Nu Soul,qaEfEbKECRo.mp3
10,R&B - Nu Soul,y7mwZULsVcQ.mp3
10,R&B - Nu Soul,jsvp_LH90uI.mp3
10,R&B - Nu Soul,N9Hj1UjNVCE.mp3
10,R&B - Nu Soul,DpIa0KBlLWU.mp3
10,R&B - Nu Soul,xEG8MsCSMU0.mp3
10,R&B - Nu Soul,amiXxFi-2TA.mp3
10,Reggae,4UkKrRWT4Ww.mp3
10,Rock New Wave,15FfWj11uys.mp3
10,Soul,rjlSiASsUIs.mp3
10,Soul Jazz,AD7PQySHAZc.mp3
10,Soul Jazz,ScNgrQ1EXr0.mp3
10,Trip Hop,kX3JCrEs_qw.mp3
10,Trip Hop,B4TxEsRxltg.mp3
10,Trip Hop,jcFuSDcBh8w.mp3
11,Big Band,WGq-eCoPSwA.mp3
11,Big Band,HAqyj5nPEzA.mp3
11,Big Band,dtd_CF7AvcQ.mp3
11,Big Band,Na1N80vKXLw.mp3
11,Big Band,cCRq6NpIP8s.mp3
11,Big Band,7pnSNIab1sM.mp3
11,Rural Blues,Yd60nI4sa9A.mp3
11,Rural Blues,Y_o4omd8T5c.mp3
11,Rural Blues,RKBzv5lWLQs.mp3
11,Bop,-Hpczb5quhk.mp3
